listing_id,avg_sentiment_score,proportion_positive
27659,0.8123384615384617,0.9230769230769231
27759,0.5363684210526315,0.5789473684210527
27883,0.8677291666666668,0.9166666666666666
28907,0.8113533333333334,0.8666666666666667
29013,0.8476048387096772,0.9838709677419355
29455,0.8257245033112582,0.9337748344370861
29628,0.9204100806451619,0.9919354838709677
29683,0.8642715789473682,0.9789473684210527
30031,0.8858177914110433,0.9693251533742331
31130,0.7189451612903222,0.8064516129032258
31555,0.8686892857142858,0.9285714285714286
31902,0.4508249999999999,0.75
31994,0.8510090090090092,0.9684684684684685
32023,0.9025382222222222,0.9955555555555555
32037,0.9070647058823532,0.9764705882352941
32041,0.8646857142857144,1.0
32289,0.979822222222222,1.0
32329,0.9489000000000001,1.0
32331,0.886475,1.0
32363,0.7003,1.0
32965,0.847103703703704,0.9629629629629629
33009,0.9368431623931632,0.9957264957264957
33014,0.81699,0.9
33156,0.9166333333333334,0.9444444444444444
36442,0.49115,0.5
36647,0.8299499999999999,0.96875
36703,0.9418947761194028,0.9850746268656716
36934,0.825576,1.0
37042,0.7197520000000002,0.76
37197,0.8635403846153848,0.9423076923076923
38638,0.9092570175438596,0.9912280701754386
38663,0.8050130434782609,0.9130434782608695
39267,0.8097004975124378,0.945273631840796
39282,0.9382311557788944,0.9949748743718593
39572,0.8673843750000001,1.0
39586,0.8077545454545452,0.9090909090909091
39593,0.936025,0.9642857142857143
39704,0.8949144230769235,0.9871794871794872
40453,0.424175,0.5
41513,0.41315,0.5
42300,0.7297910714285712,0.8035714285714286
42729,0.8241168750000002,0.9625
42882,0.9095059602649004,0.9933774834437086
43726,0.8737199999999999,1.0
44096,0.8339050781249999,0.984375
44161,0.9033000000000001,0.9728260869565217
44229,0.866021973094171,0.9775784753363229
44288,0.8624597701149425,0.9310344827586207
44506,0.7925162790697673,0.9534883720930233
45542,0.7809642857142858,0.9285714285714286
45556,0.9075582644628094,0.987603305785124
45910,0.707325,0.9166666666666666
45936,0.8435546875,0.9453125
45940,0.8971757575757575,1.0
46544,0.8776563636363637,0.9454545454545454
46911,0.8500787234042553,0.9787234042553191
47362,0.9234285714285715,1.0
47370,0.6504666666666666,0.6666666666666666
48719,0.8788589285714288,0.9732142857142857
50447,0.9281013986013984,0.993006993006993
51850,0.7605566037735849,0.9245283018867925
53137,0.9227124999999999,1.0
53196,0.9375363636363635,1.0
53469,0.8180862068965515,0.9310344827586207
53470,0.6931833333333334,0.8333333333333334
53477,0.884527777777778,1.0
53758,0.859313829787234,0.9680851063829787
54158,0.8729034055727555,0.9814241486068112
54453,0.9207999999999998,1.0
54508,0.8872308510638304,1.0
54544,0.8547302083333332,0.9583333333333334
54626,0.8131190476190474,0.9642857142857143
54694,0.8957049180327868,1.0
54860,0.9001820512820515,0.9807692307692307
55498,0.8973149999999999,1.0
55668,0.9098592920353983,0.9911504424778761
55982,0.8483027777777778,0.9444444444444444
56525,0.8430125000000002,0.8888888888888888
56859,0.871163846153846,0.9846153846153847
57166,0.8354114285714289,0.9714285714285714
57297,0.8954742489270385,0.9914163090128756
57468,0.8365443181818185,0.9090909090909091
57618,0.8630138613861387,0.9702970297029703
57740,0.9018142857142857,1.0
57754,0.9155384615384617,0.9829059829059829
57874,0.8870828193832601,0.9911894273127754
58062,0.8226916666666667,0.9583333333333334
58467,0.7173999999999999,0.7619047619047619
59014,0.9356148148148149,1.0
59121,0.9686,1.0
59709,0.8723266666666667,1.0
59855,0.904686206896552,0.9827586206896551
60164,0.781423157894737,0.9263157894736842
60193,0.9843,1.0
60457,0.8249375,0.875
60611,0.9191731034482759,0.9793103448275862
60666,0.8674682634730544,0.9760479041916168
60673,0.9248333333333333,1.0
60680,0.844522857142857,0.9714285714285714
60794,0.9299,1.0
60948,0.7824686956521737,0.9304347826086956
61167,0.8613099999999999,0.95
61224,0.8013,0.9090909090909091
61509,0.7535166666666666,0.9102564102564102
61747,0.8869159090909093,1.0
62427,0.9368166666666665,1.0
62430,0.7992811965811965,0.9316239316239316
62452,0.8015300578034681,0.9710982658959537
62461,0.7631862318840581,0.9420289855072463
62468,0.8394379310344826,0.9310344827586207
62787,0.7700491124260355,0.9289940828402367
62891,0.7979441176470586,0.9294117647058824
62903,0.888824193548387,0.967741935483871
62925,0.9224104838709682,0.9919354838709677
63320,0.8182529680365301,0.9726027397260274
63360,0.8480592771084345,0.9783132530120482
63573,0.7290444444444444,0.8888888888888888
63610,0.8371425,0.975
63657,0.8595647773279347,0.9676113360323887
63693,0.8496462686567164,0.9402985074626866
63913,0.9869,1.0
64000,0.8644999999999999,0.9285714285714286
64107,0.9155914590747334,0.9928825622775801
64314,0.9412757575757578,1.0
64361,0.8461338461538459,0.9846153846153847
64365,0.8396567226890751,0.9789915966386554
64837,0.8428051813471499,0.9792746113989638
65200,0.897976712328767,0.9863013698630136
65268,0.9532313725490194,1.0
65615,0.9241792452830188,1.0
65660,0.8518659863945582,0.9659863945578231
65813,0.9116368421052631,1.0
65834,0.8761272727272726,0.9090909090909091
66008,0.9152179104477609,1.0
66251,0.8810363636363633,0.9886363636363636
66275,0.8642704918032789,0.9672131147540983
66451,0.7541599999999999,0.8
66718,0.7593514563106796,0.9223300970873787
66741,0.8821510917030567,0.9868995633187773
66974,0.9047421686746987,0.9879518072289156
67288,0.9348333333333335,1.0
67299,0.9106603448275863,0.9827586206896551
67397,0.9263564705882352,1.0
68099,0.7630182692307689,0.9423076923076923
68305,0.847615625,0.9375
68735,0.9055606060606061,0.9393939393939394
68765,0.8997984251968503,0.9921259842519685
68900,0.7411857142857142,0.8571428571428571
68974,0.9112445544554449,0.9900990099009901
69894,0.899210638297872,0.9787234042553191
69921,0.8662183673469389,0.9387755102040817
70128,0.9338285714285717,1.0
70279,0.7456754098360655,0.9016393442622951
71248,0.902763829787234,0.9787234042553191
71366,0.9064463414634145,0.975609756097561
71384,0.9340880000000003,0.98
71812,0.5821333333333333,0.8333333333333334
72190,0.9091805555555555,1.0
73246,0.18369999999999997,0.6666666666666666
74073,0.8940477272727274,0.9772727272727273
74240,0.8144909090909093,0.9090909090909091
74333,0.8028787878787877,0.9090909090909091
74680,0.8541933333333328,0.958974358974359
74821,0.9195214285714286,0.9761904761904762
74860,0.7788666666666667,1.0
75635,0.9302510869565219,0.9927536231884058
76761,0.8948834183673473,0.9948979591836735
77765,0.8790333333333336,0.9722222222222222
78919,0.74892,0.8
80493,0.8269534883720931,0.9593023255813954
80684,0.8236749999999999,0.875
80700,0.86895,1.0
80924,0.9017428571428571,0.9714285714285714
81739,0.7565,1.0
82549,0.9183707692307691,0.9846153846153847
82550,0.8996344827586206,0.9885057471264368
82638,0.9113887096774189,0.9838709677419355
82928,0.882615789473684,0.9824561403508771
83391,0.9818555555555556,1.0
83446,0.7618833333333335,1.0
83847,0.875572093023256,0.9534883720930233
84010,0.86782,1.0
84059,0.9780000000000001,1.0
86215,0.9100239726027398,0.9931506849315068
87279,0.8530291338582683,1.0
89205,0.9327027777777777,1.0
89621,0.7668026905829595,0.9461883408071748
93313,0.8724671232876713,0.9863013698630136
94035,0.8554265306122446,0.9795918367346939
94477,0.8754464882943139,0.9832775919732442
94783,0.9023213592233009,0.970873786407767
95747,0.9639,1.0
95883,0.979,1.0
96471,0.7923416666666667,0.8333333333333334
98663,0.9039588235294117,0.9411764705882353
99085,0.9173187500000001,1.0
99662,0.9062960000000001,0.96
100002,0.8159629032258064,0.9193548387096774
100184,0.8170772727272724,0.9772727272727273
100186,0.9349312499999999,1.0
100368,0.900959375,0.96875
101053,0.8411756756756755,0.8918918918918919
102995,0.6777341463414635,0.7317073170731707
103161,0.8696690476190475,0.9523809523809523
103311,0.6619111111111111,0.7777777777777778
105469,0.81523125,0.875
105510,0.7875666666666666,0.9444444444444444
105790,0.8402912408759122,0.9781021897810219
106363,0.9208195312500003,0.9947916666666666
106647,0.9197146341463411,0.9878048780487805
107630,0.8985133587786257,0.9885496183206107
107895,0.839445945945946,0.9459459459459459
110739,0.9076435897435899,0.9743589743589743
112100,0.9801000000000001,1.0
112304,0.958,1.0
112359,0.8884339285714284,0.9642857142857143
112435,0.869341420118343,0.9940828402366864
113265,0.8583826612903224,0.9838709677419355
114123,0.7172833333333332,0.8
114229,0.9028238095238097,0.9841269841269841
115535,0.9291621621621617,1.0
115748,0.8471964285714285,0.9642857142857143
116551,0.8544189189189193,0.9797297297297297
117425,0.7742315789473682,0.8736842105263158
118061,0.8903890625,0.984375
121687,0.7969653061224491,0.9387755102040817
121861,0.9416636363636364,1.0
123784,0.8566868965517243,0.9586206896551724
125163,0.8638948717948717,0.9743589743589743
126443,0.7745383333333334,0.9444444444444444
126816,0.8781333333333333,1.0
127387,0.9349666666666666,1.0
128975,0.8069176470588235,0.9313725490196079
132516,0.8156312500000001,0.96875
132661,0.9039721311475413,1.0
132695,0.7139533333333333,0.7333333333333333
133025,0.8538135135135135,0.963963963963964
134934,0.8702291666666665,0.9583333333333334
135393,0.8459324528301887,0.9735849056603774
135465,0.8419149425287353,0.9885057471264368
135706,0.7321500000000001,0.9
136493,0.9669555555555556,1.0
137121,0.9291447916666667,0.9895833333333334
138216,0.94835,1.0
139624,0.7338328571428571,0.9
140133,0.914592,0.9933333333333333
140425,0.9172625000000001,0.9807692307692307
140973,0.8543839999999996,0.96
141154,0.8553930232558141,0.9627906976744186
141335,0.8507371428571427,0.9714285714285714
141890,0.7970944444444444,0.8888888888888888
142069,0.9408047619047618,1.0
144087,0.9327714285714286,1.0
144148,0.9135843749999999,1.0
145064,0.9656875,1.0
145994,0.8562666666666666,1.0
148201,0.8732875,0.9375
148259,0.8312166666666666,0.9305555555555556
148825,0.8385257894736846,0.9736842105263158
149777,0.8117920502092053,0.9707112970711297
150804,0.9246839999999998,0.96
150883,0.9256440000000002,1.0
150989,0.9656999999999999,1.0
151199,0.8891031862745098,0.9803921568627451
151478,0.9161875000000002,1.0
152259,0.8822373831775703,0.9813084112149533
152263,0.8806686813186816,0.9725274725274725
153780,0.9173035714285718,0.9940476190476191
154934,0.7991250000000002,0.9722222222222222
155296,0.8348157894736843,0.9210526315789473
157673,0.8857180722891561,0.9879518072289156
158061,0.9577615384615386,1.0
158176,0.8800951999999999,0.976
158913,0.47865,0.5
158955,0.8370961643835624,0.9863013698630136
159749,0.914373015873016,0.9841269841269841
159815,0.8712354166666669,0.9791666666666666
159913,0.8028160000000001,0.96
160994,0.912951886792453,0.9905660377358491
161394,0.9137333333333334,1.0
161996,0.8718438679245281,0.9669811320754716
162493,0.9681421052631581,1.0
162508,0.7473241379310346,0.9310344827586207
162565,0.9753333333333334,1.0
163814,0.6905498281786944,0.8969072164948454
164989,0.8467833333333332,0.9722222222222222
165080,0.97925,1.0
166006,0.7736040650406505,0.8861788617886179
166172,0.9079999999999999,1.0
166983,0.9901,1.0
167013,0.9042,1.0
167017,0.9972,1.0
168123,0.8854197916666671,0.96875
168810,0.8975727272727273,1.0
169063,0.9150425000000002,1.0
169306,0.7163455445544551,0.8811881188118812
169464,0.9254208791208794,0.989010989010989
170420,0.8743818181818181,1.0
170761,0.89045,1.0
171562,0.9472823529411765,1.0
172499,0.8997799999999998,0.96
173151,0.9046991266375541,0.982532751091703
173742,0.9034403846153849,0.9807692307692307
174966,0.9188533333333333,0.9666666666666667
176135,0.8608031249999999,0.9375
176653,0.8735061224489794,0.9795918367346939
177495,0.9251800000000001,1.0
177606,0.8908,0.9775280898876404
179670,0.9304116071428574,0.9910714285714286
179741,0.9433928571428573,1.0
180717,0.9464735294117648,1.0
181972,0.8290647999999997,0.944
182069,0.8492416666666666,0.9880952380952381
182095,0.8499809523809525,0.9047619047619048
182177,0.8282340579710145,0.9746376811594203
182649,0.8364427230046947,0.9624413145539906
187986,0.9787,1.0
188661,0.8736015873015871,0.9206349206349206
188674,0.9505704918032788,1.0
189135,0.8944364583333336,0.9791666666666666
189732,0.9115810975609756,1.0
189787,0.88840824742268,0.979381443298969
190542,0.8545977272727274,0.9318181818181818
190968,0.8726416666666668,0.9444444444444444
190974,0.8501307692307685,0.9487179487179487
191541,0.8042693877551021,0.8571428571428571
193105,0.9156342105263158,0.9736842105263158
193853,0.8799086956521741,1.0
195123,0.8371531250000002,0.9642857142857143
195233,0.9020586206896554,1.0
195240,0.8688171052631576,0.9736842105263158
195578,0.7936893617021274,0.8936170212765957
195989,0.9353841269841269,1.0
197753,0.8633662878787879,0.9848484848484849
197931,0.8859719101123591,0.9662921348314607
197942,0.9083793296089382,0.994413407821229
198028,0.891775,1.0
200955,0.8044250000000001,0.9166666666666666
201992,0.9246534653465344,1.0
202273,0.8487630769230771,0.9538461538461539
203901,0.9766375,1.0
204065,0.8571766666666671,0.9666666666666667
204833,0.9543111111111112,1.0
205043,0.8363188679245286,0.9622641509433962
205485,0.9066462809917354,0.9752066115702479
205735,0.8879634920634921,0.9682539682539683
205867,0.9035211111111109,1.0
206316,0.886,1.0
206772,0.8831763157894738,0.9736842105263158
206957,0.8701122950819671,0.9508196721311475
208122,0.8505242424242423,0.9393939393939394
208148,0.8779142857142856,0.9285714285714286
209310,0.9065619999999994,0.992
211078,0.9052603686635948,0.9815668202764977
211152,0.9201117647058822,1.0
211974,0.8637541666666668,0.9791666666666666
212109,0.8449,0.9
212178,0.9102670157068057,0.9842931937172775
212544,0.9702222222222223,1.0
213330,0.8893423076923076,0.9615384615384616
214917,0.20095,0.5
215560,0.8957693430656936,0.9854014598540146
216080,0.879480303030303,0.9696969696969697
217580,0.7993625,0.875
218358,0.7916857142857142,0.9047619047619048
219066,0.8354321428571427,0.9642857142857143
219922,0.8420593750000002,0.96875
220563,0.8953740740740741,0.9629629629629629
220946,0.8447567164179107,0.9552238805970149
221097,0.9406523809523809,1.0
222304,0.9256666666666667,1.0
222913,0.8879608433734941,0.9819277108433735
223930,0.8499095238095238,0.9047619047619048
224004,0.8770015384615385,0.9846153846153847
224510,0.8954473684210527,0.9473684210526315
225297,0.918,1.0
225306,0.9031890909090908,0.9818181818181818
225354,0.8839,1.0
225926,0.9062144444444445,0.9777777777777777
225976,0.7999108108108107,0.9324324324324325
226021,0.8935702290076336,0.9923664122137404
227495,0.833248387096774,0.956989247311828
227715,0.784461739130435,0.9652173913043478
228317,0.8962738095238093,0.9761904761904762
228925,0.9309799999999999,1.0
228979,0.8503763636363636,0.9454545454545454
229668,0.8598756097560973,0.9512195121951219
229874,0.9926,1.0
230321,0.7667951219512196,0.8780487804878049
230877,0.9151465116279071,0.9651162790697675
231154,0.7310035714285715,0.8928571428571429
231194,0.881147859922179,0.9844357976653697
231414,0.97085,1.0
232612,0.9166496350364963,1.0
233189,0.8921161764705882,0.9852941176470589
233348,0.8820260869565216,1.0
233638,0.8656450000000001,1.0
233662,0.8966054545454545,0.9818181818181818
234330,0.8424984126984126,0.9523809523809523
234870,0.9157054545454547,1.0
235281,0.8594095238095237,0.9047619047619048
235552,0.9524677419354839,1.0
235651,0.9396560975609756,0.9878048780487805
235951,0.827499038461539,0.9230769230769231
235960,0.8330185567010311,0.9381443298969072
236671,0.8586078431372542,0.9738562091503268
239055,0.95625,1.0
239733,0.8494557692307693,0.9423076923076923
239766,0.7987714285714286,0.8571428571428571
239899,0.7568,0.8
240709,0.8999833333333334,1.0
240800,0.8733045751633992,0.9803921568627451
241140,0.9387133333333334,1.0
241159,0.6383833333333334,0.6666666666666666
241862,0.9302000000000004,1.0
242532,0.899412977099237,0.9847328244274809
242585,0.74775,0.7857142857142857
242643,0.6111406250000001,0.75
242768,0.893785022026432,0.9779735682819384
243229,0.9721,1.0
243708,0.8497973913043482,0.9695652173913043
245544,0.8450728155339807,0.9805825242718447
245574,0.841430909090909,0.9696969696969697
246134,0.9242250000000001,1.0
246351,0.8673,1.0
246916,0.852776923076923,1.0
248717,0.8122153846153848,0.9230769230769231
248865,0.7278235294117648,0.8529411764705882
248871,0.8522602941176473,0.9632352941176471
248966,0.906660975609756,0.9512195121951219
249414,0.9446333333333333,1.0
249618,0.878075,1.0
249804,0.84436875,0.90625
249867,0.8808571428571429,1.0
250259,0.881615,1.0
250323,0.8559181818181817,0.9772727272727273
250536,0.9026099999999998,1.0
250801,0.9182491228070172,1.0
251262,0.9260217391304352,1.0
251277,0.8830516129032255,0.989247311827957
252607,0.9362604651162793,1.0
252865,0.9736800000000001,1.0
253332,0.9542692307692308,1.0
253466,0.8263975,0.975
253471,0.8978136363636365,0.9545454545454546
253475,0.847773846153846,0.9692307692307692
253548,0.95665,1.0
253590,0.7774136363636363,0.9545454545454546
253623,0.9001468750000001,1.0
253800,0.8509392857142858,1.0
253803,0.9038086956521741,0.9565217391304348
253806,0.7711874999999999,0.925
253811,0.83728,1.0
253815,0.8440312500000001,0.9791666666666666
253828,0.8481875000000001,1.0
253839,0.962,1.0
253846,0.910542857142857,1.0
254168,0.6803571428571429,0.7142857142857143
254409,0.9272,1.0
255476,0.9459066666666668,1.0
255601,0.8477436363636364,0.9818181818181818
255637,0.8368874999999999,0.96875
255957,0.738512,0.8
257097,0.9168363636363637,1.0
257568,0.9213142857142858,0.9761904761904762
257787,0.8737308000000007,0.976
258397,0.9061979020979026,0.993006993006993
258686,0.7337049999999999,0.85
258688,0.9042952380952382,0.9523809523809523
258690,0.82229,0.9
258740,0.9000220183486243,0.981651376146789
258838,0.8483363636363636,1.0
258930,0.912625,1.0
259946,0.8742333333333333,1.0
260765,0.7897366666666665,0.9629629629629629
261194,0.8885799999999998,0.95
261259,0.8830874999999999,1.0
261674,0.8753842105263159,0.9473684210526315
261781,0.8539000000000001,1.0
262343,0.907449180327869,0.9836065573770492
262405,0.8062688524590164,0.9836065573770492
262478,0.9142111111111111,1.0
262583,0.8703270440251569,0.9874213836477987
263005,0.8396450549450547,0.945054945054945
263190,0.739192424242424,0.9090909090909091
263232,0.0,0.0
263473,0.6357,0.6666666666666666
263502,0.9226249999999999,0.9583333333333334
263776,0.9125348314606739,0.9887640449438202
263888,0.9197464788732391,0.9788732394366197
265036,0.9189565217391306,1.0
265064,0.9704727272727273,1.0
265145,0.9626166666666666,1.0
265506,0.9677727272727271,1.0
266146,0.7406083333333333,0.9166666666666666
266155,0.8446529411764707,0.9411764705882353
266449,0.8991044776119405,1.0
266964,0.8926527777777776,0.9722222222222222
267376,0.95512,1.0
267435,0.923285185185185,1.0
267652,0.9105769230769231,1.0
268362,0.9513833333333332,1.0
268392,0.7152935483870968,0.8387096774193549
268481,0.9633,1.0
268868,0.8764957746478874,1.0
269283,0.8766807692307691,0.9615384615384616
269404,0.8834199999999999,1.0
269889,0.9385361904761904,0.9952380952380953
270139,0.659942857142857,0.7619047619047619
270231,0.8617211618257266,0.9875518672199171
270315,0.9054823529411765,1.0
270345,0.8295366666666666,0.9666666666666667
271083,0.8047482758620689,0.9310344827586207
271128,0.9322000000000001,1.0
271130,0.9371285714285713,1.0
271694,0.7707529411764706,0.9411764705882353
272026,0.6448642857142858,0.8571428571428571
272044,0.9030795918367345,0.9795918367346939
272427,0.8277428571428571,0.8571428571428571
272706,0.9689714285714286,1.0
272738,0.8158617021276594,0.9361702127659575
273190,0.845055172413793,0.9310344827586207
274062,0.9103102941176469,1.0
274257,0.6784928571428571,0.8571428571428571
274329,0.7993379746835446,0.9367088607594937
274376,0.8451636363636363,0.9090909090909091
274743,0.9246,1.0
274995,0.9528875,1.0
275976,0.8403624999999997,0.9782608695652174
276216,0.9922,1.0
276317,0.9050931372549019,0.9803921568627451
276994,0.863,1.0
277207,0.9533823529411765,1.0
277883,0.8591125,0.9642857142857143
278090,0.8521640624999999,0.9739583333333334
278145,0.9588333333333333,1.0
278631,0.9326714285714287,1.0
278876,0.0,0.0
279857,0.8699291338582679,0.9763779527559056
280315,0.9222400000000001,1.0
281521,0.8823,1.0
281851,0.8740310679611646,0.9805825242718447
282081,0.9702206896551726,1.0
282443,0.8321042253521129,0.9154929577464789
282514,0.8980049999999998,1.0
282977,0.9198356828193835,0.9911894273127754
283090,0.8612818181818181,0.9545454545454546
283194,0.9145692307692307,0.9615384615384616
283272,0.8981500000000001,1.0
283550,0.83908,1.0
284208,0.8231027777777777,0.9722222222222222
284855,0.8795439999999997,0.96
285515,0.8412444444444446,0.8888888888888888
286662,0.8722060185185185,0.9722222222222222
286838,0.9101469387755102,0.9897959183673469
287408,0.8998727272727274,0.9696969696969697
287417,0.6895085714285715,0.8571428571428571
287421,0.8967900990099007,0.9702970297029703
287481,0.8271728813559323,0.9152542372881356
287845,0.8955931034482758,0.9741379310344828
288726,0.8308822222222223,0.9111111111111111
289020,0.9373769230769232,1.0
289037,0.9511642857142857,1.0
289665,0.960201986754967,1.0
289703,0.5045375,0.625
289958,0.8253,1.0
291812,0.8683,1.0
292047,0.883907272727273,0.9727272727272728
292121,0.9303199999999998,1.0
292266,0.7472055555555556,0.8888888888888888
292800,0.9423834862385319,0.981651376146789
294227,0.8602285714285713,0.9523809523809523
294239,0.9699000000000001,1.0
294242,0.8213500000000004,0.9428571428571428
294250,0.8305,0.94
294259,0.8510926829268292,0.9634146341463414
294263,0.8228736842105265,0.968421052631579
294280,0.8280791666666666,0.9583333333333334
294490,0.8460471698113208,0.9622641509433962
294717,0.9655533333333335,1.0
295231,0.9816,1.0
295998,0.8382282608695654,0.9565217391304348
296361,0.8209777777777775,0.9629629629629629
296658,0.90295,1.0
296717,0.7945047619047619,0.9047619047619048
297611,0.8834,1.0
298759,0.7929216216216218,0.9459459459459459
298782,0.6204282051282052,0.8461538461538461
298999,0.7655857142857142,0.8571428571428571
299531,0.7332807692307691,0.9384615384615385
301034,0.8368019607843135,0.9607843137254902
301372,0.7877200000000001,0.96
302057,0.9301198675496686,0.9933774834437086
302238,0.9465666666666666,1.0
302280,0.4159857142857143,0.7142857142857143
302309,0.8176,1.0
302705,0.9164,1.0
302758,0.8145199999999999,1.0
303264,0.5301571428571428,0.7142857142857143
303462,0.8743272727272728,1.0
306702,0.9341533333333333,1.0
306799,0.8765483870967741,1.0
310272,0.7870708333333335,0.8958333333333334
310325,0.7778333333333332,0.9090909090909091
310524,0.9141555555555555,1.0
310796,0.8051999999999999,0.95
311003,0.9847,1.0
311356,0.8136509433962268,0.9811320754716981
312415,0.9020859649122805,0.9824561403508771
312429,0.900636923076923,0.9692307692307692
314982,0.8798706293706295,0.993006993006993
317905,0.8422884615384615,0.9615384615384616
318021,0.9262884615384614,1.0
318187,0.8589374999999999,0.9642857142857143
319798,0.9352121621621621,1.0
320865,0.9144666666666665,1.0
320877,0.7883916666666665,0.9166666666666666
321014,0.9495411764705882,1.0
321136,0.8461894736842105,0.9473684210526315
322037,0.8609767634854772,0.995850622406639
322604,0.9406442307692311,0.9935897435897436
322974,0.860932,0.96
323453,0.9053740740740742,0.9814814814814815
323706,0.9201431034482762,0.9655172413793104
324800,0.8910045454545454,0.9545454545454546
325429,0.8739544303797468,0.9620253164556962
326832,0.8390703703703706,0.9629629629629629
326956,0.9135045454545453,1.0
327521,0.976,1.0
328040,0.8366894736842106,1.0
328744,0.7983559999999998,0.92
329310,0.9143428571428575,1.0
329385,0.9246756756756755,1.0
333189,0.92440625,1.0
333323,0.8243296296296294,0.9851851851851852
334607,0.8093803921568627,0.9411764705882353
334781,0.8051272727272728,0.9545454545454546
341525,0.9144684210526314,1.0
342027,0.4627923076923078,0.6153846153846154
342995,0.837149180327869,0.9508196721311475
343276,0.8918250000000002,0.9903846153846154
343971,0.8673444444444445,0.9555555555555556
344019,0.9712571428571427,1.0
344082,0.9150159999999998,1.0
344092,0.8732789473684212,1.0
346579,0.6039666666666667,0.6666666666666666
348689,0.7936125,0.875
350168,0.8712375,1.0
350525,0.9135179487179486,0.9743589743589743
351530,0.9358000000000001,1.0
351859,0.9402397435897436,1.0
352651,0.7887181818181817,0.9090909090909091
353317,0.8406187499999995,0.9930555555555556
354095,0.7866604651162791,0.8837209302325582
355106,0.8950076923076924,0.9743589743589743
361803,0.8015272727272726,0.9090909090909091
363016,0.5294333333333333,0.6666666666666666
364785,0.9336617647058825,1.0
365439,0.8333800000000001,0.92
367042,0.0,0.0
367810,0.8763000000000001,1.0
369409,0.9250704081632649,0.9795918367346939
369567,0.9026587301587303,0.9682539682539683
369671,0.8791137500000004,0.975
373618,0.9505910447761197,1.0
374548,0.9270518181818183,0.990909090909091
375249,0.8590021739130431,0.9782608695652174
377217,0.781209090909091,0.8636363636363636
